,425 SAO Al,Octanol PPM,Hexanol PPM,Ethanol PPM,Dodecanol PPM,Decanol PPM,Butanol PPM,%nC8OH,%nC6OH,%nC12OH,%nC10OH,%Al2O3_bM,AYC55580,DI55102,DI55152,DI55580,FC42428,FC52018,FC55003,FC55009,FC55102,FC55152,FC55552,FC55555,FC55569,FC55576,FFC55553,FFC55555,FYC55553,II52554,LC52572,LC55553,LC55555,LC55557,LC55568,LC90366,LC90368,PI55004,PI55020,PI55560,TC52015,TC55552,TC55553,TC55555,TC55566,TI40050,TI52014,TI55013,TI55014,TI55015,TI55016,TI55017,TI55021,TI55023,VI52558B
1784,6.2375,35.0325,77.1425,152.2675,5.365,39.7975,644.27,9.47,20.755,1.33,10.8,11.24675,9.384445,0.939895,0.966675,0.985424,38012.9125,27109.8875,5529.44,971.271875,46918.525,44335.2125,38975.6875,29604.2125,6504.61,112.023327,0.991595,0.759662,38625.45,137.957375,64.242887,51.935125,73.8755,72.092287,41.47285,67.130888,3.031801,2.291948,-0.455921,0.346865,85.342263,183.564375,161.325125,181.136,200.168875,92.753525,130.5455,194.396,193.739125,192.776375,187.899125,182.403125,239.786,218.805875,1.77689
1785,6.1505,38.8825,86.8075,163.7675,10.325,52.4525,590.005,10.33,23.24,2.86,13.74,11.06025,9.384445,0.939895,0.966675,0.985424,38012.9125,27109.8875,5529.44,971.271875,46918.525,44335.2125,38975.6875,29604.2125,6504.61,112.023327,0.991595,0.759662,38625.45,137.957375,64.242887,51.935125,73.8755,72.092287,41.47285,67.130888,3.031801,2.291948,-0.455921,0.346865,85.342263,183.564375,161.325125,181.136,200.168875,92.753525,130.5455,194.396,193.739125,192.776375,187.899125,182.403125,239.786,218.805875,1.77689
1786,6.3405,5.3225,6.705,20.845,2.9875,3.7175,22.135,4.6175,5.65,2.82,3.195,11.173,9.211983,0.928344,0.959847,0.983195,36783.85,26932.8375,6516.65125,1510.08875,47499.275,43756.1375,38986.5125,29635.225,6614.3825,475.497,0.999284,0.759554,38958.5,137.743125,65.519887,52.15355,74.0053,71.021187,41.380713,50.399775,2.91519,2.658526,-1.942684,0.457351,76.666313,181.3145,175.231125,181.951625,202.160375,76.362225,124.0015,201.907625,200.26775,199.242625,192.34975,185.718625,223.495375,220.236625,1.834691
1787,6.3085,4.7625,4.7875,19.4125,3.325,3.65,8.885,4.7625,4.7875,3.325,3.65,11.0935,9.033589,0.929141,0.962252,0.981749,36699.775,26567.9625,6317.8975,1341.78875,46967.1375,43490.9125,39025.175,29644.0375,6637.775,451.1435,1.00002,0.759861,39000.2875,137.355375,65.321075,51.844813,74.046375,70.80845,41.348025,47.138675,2.868228,2.644068,-1.790909,0.424263,75.74275,179.268,168.6,181.9965,197.748375,76.1903,122.583875,197.46975,196.58475,195.572625,189.98675,183.754,222.494,220.17725,2.08167
1788,6.3855,4.79,4.075,13.355,4.175,4.175,5.315,4.79,4.075,4.175,4.175,11.12625,8.788082,0.924841,0.959932,0.979781,36557.8125,27011.125,5982.45875,1425.82875,47578.8,44553.0875,38981.6,29633.275,6770.69625,24.229999,1.008047,0.760085,39323.9375,137.489125,65.648537,52.008313,73.97505,71.092412,41.47785,43.659313,2.87633,2.623966,-1.4642,0.331303,82.390287,181.6245,173.334375,181.9885,201.8325,85.761425,127.655,199.712375,198.784125,197.8595,191.529875,185.39475,240.057625,220.120375,1.799631
1789,6.364,6.48,6.3725,33.1825,3.0225,5.61,26.725,6.48,6.3725,3.0225,5.61,11.1365,8.620881,0.922928,0.960002,0.978563,38422.275,26814.0125,5806.80125,1346.025,47723.0125,44855.8875,39014.275,29605.5375,6671.50125,36.148654,1.010173,0.760336,39368.8,138.070625,64.88495,52.113013,74.0385,70.937512,41.3615,43.717538,2.88604,2.566212,-2.317266,0.258754,82.586662,181.37625,172.197375,181.995125,201.20875,86.945587,128.090375,198.989375,198.213625,197.235625,191.173,185.182375,239.330625,219.93775,1.632496
1790,6.332,38.4525,61.97,143.6725,7.3625,28.8525,568.3525,19.5075,30.0425,5.0575,15.0525,11.0565,8.639294,0.922433,0.959551,0.97877,38418.7625,28077.7625,5652.2025,1322.615,48172.55,45300.625,39022.6125,29658.575,6649.27,93.720476,1.009937,0.759179,39387.5375,141.78575,65.077488,51.813175,74.30825,70.976675,41.224275,43.8607,2.87309,2.603554,-2.516525,0.267766,79.853988,181.077125,172.35925,182.04375,200.47475,81.231275,127.184375,198.879625,198.11675,197.166625,191.131125,185.01975,236.269375,219.94775,1.931859
1791,6.321,9.435,10.825,100.48,4.84,13.915,155.9575,9.435,10.825,4.84,13.915,10.2765,8.585608,0.923688,0.959638,0.978365,37738.5875,28231.7125,5419.92625,1315.645,48155,45427.85,39012.9625,29646.15,6612.25125,135.843376,1.00851,0.758904,39331.125,142.167375,64.986762,51.712263,74.162325,71.1887,41.244662,46.364512,2.87309,2.597338,-2.3483,0.262722,80.022463,180.9435,172.305625,182.018625,199.564625,81.8598,127.553,198.60925,198.0405,197.098125,191.000625,185.4665,234.032375,219.9095,2.092468
1792,6.279,5.955,6.4825,119.8375,3.18,6.6375,123.585,5.955,6.4825,3.18,6.6375,10.33975,8.267094,0.92931,0.963875,0.974318,36500.5875,31731.1,5119.99625,1149.99625,48534.4125,45713.95,38993.5625,29667.2875,6800.2475,9.557662,1.000444,0.760275,39008.9625,153.45125,64.78765,50.700612,73.00305,71.724875,41.320775,60.233963,2.853639,3.336229,-0.68983,0.806868,98.829075,180.96825,168.72775,182.012625,198.68525,96.609688,136.944125,196.289625,196.23725,195.551375,189.48575,188.627375,239.52575,222.139625,2.289143
1793,6.2465,8.085,5.6525,25.855,2.53,6.41,13.9875,8.0825,5.6525,2.53,6.41,10.5015,7.768213,0.934154,0.968989,0.971461,36427.6,30481.5125,4642.9725,135.1436,47680.375,46201.575,38968.275,29642.35,6956.81375,4.638096,1.000029,0.759744,38961.3625,150.50725,64.8752,50.871062,72.905075,71.882387,41.170725,55.859325,2.893746,2.688421,-0.908269,0.007419,97.57435,182.979875,134.90825,182.037625,199.054375,93.553687,135.2275,177.341125,181.083125,180.544375,180.050875,179.34825,235.143,220.422,1.923289
1794,6.1785,6.9075,4.9675,29.245,1.9925,5.895,42.23,6.9075,4.9675,1.9925,5.895,10.3665,7.781914,0.933644,0.969685,0.971015,35618.6625,29961.075,5308.0625,127.04245,47681.3625,45685.575,38995.8,29638.925,6899.81,4.040617,0.999799,0.760283,38943.575,148.621625,65.215037,51.02975,72.95615,72.155075,41.152862,49.593088,2.91519,2.892618,-0.285348,0.22846,86.85175,183.692375,135.019375,181.99075,199.0275,87.771613,130.736625,177.278875,180.92075,180.37075,179.86725,179.27925,235.075625,221.221375,2.331885
1795,6.25,5.9875,5.7475,67.7575,1.8025,4.055,116.87,5.9875,5.7475,1.8025,4.055,9.7155,7.236677,0.924536,0.958126,0.966906,36752.825,32121.775,5253.82125,162.698976,49062.95,48092.6,38081.25,28976.0375,6905.01,3.861637,1.023176,0.760463,38846.0625,154.482875,65.571025,50.7476,73.058262,71.981988,41.337137,48.810625,2.898999,3.085135,-0.55263,0.277276,83.1651,184.393625,164.26,182.159,196.44725,87.0844,130.61075,192.356,194.05925,193.116875,188.41375,187.650875,235.9615,220.97325,2.304601
1796,6.257,6.11,5.7075,113.49,1.31,7.2075,104.725,6.11,5.7075,1.31,7.2075,9.53525,7.118316,0.921732,0.956314,0.965882,36902.5625,32784.0375,5231.65,233.951485,49397.125,48355.3875,37815.675,28905.25,6916.66,20.347924,1.023718,0.763149,38755.8375,157.5135,65.5949,50.60395,72.997137,71.917488,41.330312,48.963738,2.894141,3.177091,-0.589878,0.347339,85.054262,180.584,172.542125,182.144375,195.445125,88.78165,132.267375,196.5715,197.195,196.253,190.4855,189.7685,237.64125,221.139875,2.163332
1797,6.254,6.4925,4.565,51.3525,3.05,7.0475,18.95,6.4925,4.565,3.05,7.0475,10.0265,7.214656,0.931336,0.96747,0.96628,30543.375,39346.8,5275.33125,802.875125,46175.6125,44329.15,37868.65,29549.05,6832.0725,170.494,1.017891,0.780298,38554.1875,180.95675,63.030512,50.970275,72.9559,71.938812,41.404888,41.993175,2.942721,3.18952,-0.116218,0.295251,84.087225,146.8445,152.657375,181.99625,184.89425,87.4989,131.710375,176.232,179.92925,179.27425,178.95775,178.443625,247.533875,221.5905,1.788194
1798,6.2945,6.7925,4.3775,52.3575,1.9225,6.53,65.6575,6.7925,4.3775,1.9225,6.53,9.179,6.615986,0.932132,0.969455,0.961634,35358.5375,35551.9625,5865.24625,515.035,35623.05,34851.3625,28432.6875,22326.6625,6898.45625,57.929565,1.020374,0.787372,29028.7625,165.7605,63.177025,50.879037,72.930988,71.69665,41.052737,41.8808,2.904129,3.163703,-0.018824,0.191134,97.430438,148.13975,138.075,182.185625,177.398375,91.182888,135.746625,169.821625,174.14075,173.74825,175.835875,175.334375,243.49625,221.53825,2.57407
1799,6.2445,5.1525,3.775,38.7125,1.8,6.335,37.29,5.1525,3.775,1.8,6.335,10.004,7.542292,0.936759,0.98354,0.970842,31859.6625,29998.3125,5394.87125,385.542625,46129.2125,42697.5625,38015.6,29656.1625,6738.41,182.272357,0.97957,0.78041,37198.3375,149.531375,62.572125,51.192137,72.963025,71.978113,41.172837,59.735863,2.946879,2.064328,-0.193406,0.124897,88.097387,143.318875,135.847375,184.406125,178.229375,87.129525,131.710375,167.5795,172.899,172.403875,175.457625,174.96325,244.487,218.485625,1.610458
1800,6.18,4.9275,3.465,14.905,1.1275,3.325,6.4875,4.9275,3.465,1.1275,3.325,10.7515,7.236137,0.935051,0.978814,0.969354,32696.1375,25255.275,5427.7675,763.027,40957.6,38480.85,34015.225,26526.825,6778.705,154.39964,0.979567,0.780435,33304.0875,134.365625,62.990125,51.069775,73.0134,72.03815,41.311725,58.488462,2.95406,1.611605,-0.245097,-0.291421,85.90955,143.7805,145.61875,179.950875,179.882,85.832725,127.648625,172.422875,176.24875,175.677875,175.93125,175.374125,242.60025,216.94975,1.655675
1801,6.1845,14.4475,22.0225,140.01,3.9375,24.72,523.3025,4.8625,5.8025,1.325,6.22,10.27825,7.096341,0.933969,0.975016,0.967972,33364.175,26247.5875,5368.385,873.251875,41317.575,39179.9375,34015.05,26185.0125,6752.90875,168.082854,0.981516,0.770015,33388.6375,136.55575,63.07665,51.089687,72.942238,72.0222,41.258512,58.737862,2.928145,1.787588,-0.501432,-0.146334,81.84155,140.95075,150.234375,179.94625,179.977875,82.586675,124.262125,173.920125,177.6515,176.939125,176.800375,176.107,242.73375,217.427125,1.715235
1802,6.2675,6.6825,7.47,37.1175,2.155,4.565,100.1825,6.6825,7.47,2.155,4.565,10.399,6.453076,0.934233,0.974676,0.963538,23934.6375,23333.125,5347.59375,844.797125,32878.7,32051.5375,27016.025,20784.4625,7201.96375,219.490075,0.981403,0.769647,26528.7625,127.7545,62.7256,50.948438,72.9699,71.98595,41.140512,57.765975,3.026941,1.370657,-0.262425,-0.37112,81.478012,130.313875,150.546,180.030125,190.34175,85.910237,125.64425,171.12725,175.359875,174.476375,175.396625,174.71125,216.01225,216.428,1.625734
1803,3.3305,3.3525,2.195,1.075,1.1625,2.5425,2.435,3.3525,2.195,1.1625,2.5425,9.8055,6.372015,0.933283,0.974323,0.962854,21652.5,21635.6,5117.9325,831.5255,31369.15,30368.1375,25993.3875,20025.375,7285.2925,224.73975,0.980593,0.769791,25511.8625,122.144,62.826988,50.849487,73.008725,71.910787,41.15165,56.80575,3.043137,1.39489,-0.205272,-0.362815,82.15375,129.29525,152.317625,179.98125,192.989125,87.710787,126.234,171.639875,175.94075,175.08875,175.83075,175.103625,217.39775,216.484375,1.613365
1804,3.4405,3.3425,2.2675,7.78,0.715,3.6575,8.1075,3.3425,2.2675,0.715,3.6575,10.1945,10.176494,0.938458,1.012885,0.99402,22739.625,32613.4125,5542.26875,811.246125,33221.125,29006.675,26516.3125,20406.1625,6358.7325,199.1475,0.971108,0.76976,25705.7625,158.9405,62.27225,54.2587,70.016575,70.000825,41.33065,57.417525,2.88928,1.00815,-0.946253,0.117223,85.965438,154.902125,150.928125,180.150125,182.229125,91.519675,130.339625,181.855625,181.610375,180.454375,179.366125,175.952375,230.932125,215.48425,2.000091
1805,6.3845,2.3225,1.9825,15.265,1.065,2.0775,6.225,2.3225,1.9825,1.065,2.0775,9.70925,8.992941,0.933087,1.004486,0.985214,23258.5875,31760.8375,4004.8825,726.851625,30699.6125,29347.5,24977.8,19258.975,6364.7025,141.872062,0.97029,0.769631,24241.35,155.1025,62.188425,54.041575,69.991163,70.056187,41.1198,56.4528,2.904124,0.572975,-1.767386,-0.340411,99.8885,156.80825,150.180125,179.94675,180.098625,96.416188,134.49,181.631875,182.0355,180.984375,180.198125,175.243125,232.937125,214.0435,1.772686
1806,6.2145,13.795,36.9425,483.74,3.54,9.21,1884.1275,7.675,19.3825,2.34,5.4225,9.03175,8.992941,0.933087,1.004486,0.985214,23258.5875,31760.8375,4004.8825,726.851625,30699.6125,29347.5,24977.8,19258.975,6364.7025,141.872062,0.97029,0.769631,24241.35,155.1025,62.188425,54.041575,69.991163,70.056187,41.1198,56.4528,2.904124,0.572975,-1.767386,-0.340411,99.8885,156.80825,150.180125,179.94675,180.098625,96.416188,134.49,181.631875,182.0355,180.984375,180.198125,175.243125,232.937125,214.0435,1.772686
1807,6.2735,10.655,25.3125,297,3.815,8.575,1335.86,5.2075,10.3125,2.2125,4.755,8.8575,8.992941,0.933087,1.004486,0.985214,23258.5875,31760.8375,4004.8825,726.851625,30699.6125,29347.5,24977.8,19258.975,6364.7025,141.872062,0.97029,0.769631,24241.35,155.1025,62.188425,54.041575,69.991163,70.056187,41.1198,56.4528,2.904124,0.572975,-1.767386,-0.340411,99.8885,156.80825,150.180125,179.94675,180.098625,96.416188,134.49,181.631875,182.0355,180.984375,180.198125,175.243125,232.937125,214.0435,1.772686
1808,6.3735,3.19,2.4175,10.22,1.15,2.53,78.7475,3.19,2.4175,1.15,2.53,9.187,8.992941,0.933087,1.004486,0.985214,23258.5875,31760.8375,4004.8825,726.851625,30699.6125,29347.5,24977.8,19258.975,6364.7025,141.872062,0.97029,0.769631,24241.35,155.1025,62.188425,54.041575,69.991163,70.056187,41.1198,56.4528,2.904124,0.572975,-1.767386,-0.340411,99.8885,156.80825,150.180125,179.94675,180.098625,96.416188,134.49,181.631875,182.0355,180.984375,180.198125,175.243125,232.937125,214.0435,1.772686
1809,6.072,4.245,2.9225,9.8825,2.38,4.545,91.3175,4.245,2.9225,2.38,4.545,11.427,8.91087,0.936626,1.004861,0.984292,24608.9375,31374.925,4475.82,808.479375,31795.8,30452.225,26419.85,20270.8,6484.2425,118.520234,0.968867,0.767129,25594.35,153.224875,62.209075,53.56545,70.3588,70.107812,41.271012,55.242987,2.902504,0.685249,-1.928934,-0.265998,96.139075,152.417875,153.682375,179.933875,180.4965,94.527037,133.252125,182.682375,182.652625,181.488375,180.54075,176.016,231.821625,214.4735,1.833264
1810,6.2925,3.1125,2.4325,2.2575,2.0025,2.7,10.3525,3.1125,2.4325,2.0025,2.7,10.56125,8.91087,0.936626,1.004861,0.984292,24608.9375,31374.925,4475.82,808.479375,31795.8,30452.225,26419.85,20270.8,6484.2425,118.520234,0.968867,0.767129,25594.35,153.224875,62.209075,53.56545,70.3588,70.107812,41.271012,55.242987,2.902504,0.685249,-1.928934,-0.265998,96.139075,152.417875,153.682375,179.933875,180.4965,94.527037,133.252125,182.682375,182.652625,181.488375,180.54075,176.016,231.821625,214.4735,1.833264
1811,6.752,4.295,3.535,2.4675,1.9575,2.8675,11.355,4.2975,3.535,1.9575,2.8675,10.64925,8.91087,0.936626,1.004861,0.984292,24608.9375,31374.925,4475.82,808.479375,31795.8,30452.225,26419.85,20270.8,6484.2425,118.520234,0.968867,0.767129,25594.35,153.224875,62.209075,53.56545,70.3588,70.107812,41.271012,55.242987,2.902504,0.685249,-1.928934,-0.265998,96.139075,152.417875,153.682375,179.933875,180.4965,94.527037,133.252125,182.682375,182.652625,181.488375,180.54075,176.016,231.821625,214.4735,1.833264
1812,6.628,3.285,3.0225,2.4775,1.1125,1.6925,3.45,3.285,3.0225,1.1125,1.6925,11.31025,8.651803,0.946902,1.005606,0.981813,28614.3375,29998.85,5724.00625,1051.29425,34981.7,34128.9625,30753.975,23315.5125,6854.0275,38.444954,0.969863,0.759532,29808.2125,148.080375,62.236012,52.207225,71.5256,70.1218,41.662163,51.579575,2.889279,0.9202,-2.434868,-0.137556,87.594037,140.11175,163.143625,179.9325,181.3685,89.639375,130.532375,185.74425,184.456625,183.003875,181.611375,178.4535,229.903125,215.113375,1.96905
1813,6.5585,3.125,2.6675,1.9725,1.235,1.6925,2.7975,3.125,2.6675,1.235,1.6925,11.07925,8.149078,0.954029,1.004041,0.976413,33599.55,23376.8375,7253.95375,1491.7975,37195.55,35854.6125,34123.5875,25586.7125,7344.175,6.030442,0.983614,0.749792,33596.9375,128.23875,61.549025,49.673525,73.025525,69.944,42.157938,47.457725,2.875211,1.727875,-2.480181,0.548406,86.001375,136.1585,178.62675,180.02675,184.45625,91.748375,129.5265,194.362125,190.24275,188.248875,185.001125,184.136875,231.2635,217.238,1.830754
1814,6.511,2.9125,2.385,1.8125,1.3675,2.04,2.5325,2.9125,2.385,1.3675,2.04,10.9155,7.989279,0.950794,1.003566,0.974645,25793.5125,26351.5875,7335.055,1303.52625,33484.4875,32458.8125,31240.3875,23432.55,7345.56375,12.495306,0.969898,0.749927,30319.2625,135.83425,62.680237,49.700837,73.026263,69.838575,42.004012,46.030987,2.890899,2.024289,-2.107079,0.841386,86.890187,136.09575,175.90375,180.10425,185.109875,92.091387,131.163,192.20325,188.586,186.65675,184.020375,182.8445,229.02075,218.154875,2.015308
1815,6.3595,2.305,1.98,1.32,1.49,1.5725,2.47,2.305,1.98,1.49,1.5725,10.297,6.744234,0.93821,0.990237,0.965371,24746.0375,22232.7875,7433.185,637.967625,29346.7875,29225.3625,26145.9875,19673.5625,7348.34875,1.463012,0.999396,0.751401,26171.5875,123.04425,64.307087,49.782438,73.05925,69.954688,42.102463,41.76095,2.926466,1.73221,-2.573524,0.549714,86.992175,155.173125,186.368875,179.92675,202.104,89.542938,129.41125,202.782375,197.216625,194.487875,189.983375,187.1285,223.719375,217.101,1.82243
1816,6.197,2.28,1.65,0.8975,1.2,2.4275,1.435,2.28,1.65,1.2,2.4275,10.13725,6.715729,0.933349,0.990351,0.965021,24708.2875,22111.475,7171.7825,581.50325,29804.425,28815.3375,26477.7125,19870.4625,7348.095,2.848082,0.999831,0.750694,26487.4,123.8555,64.5369,49.890763,72.978863,70.050325,42.0073,41.745237,2.947691,1.783459,-2.50445,0.583634,87.44585,162.591625,182.8755,179.649625,204.303125,88.830663,130.008125,201.784375,196.288875,193.5085,189.003,186.112125,223.692125,217.29825,1.899763
1817,6.2265,1.9,1.475,1.6525,0.82,1.825,1.8725,1.9,1.475,0.82,1.825,10.0285,6.710351,0.928421,0.989812,0.965187,22904.125,21347.8,7271.285,665.703,29142.275,26921.3625,25000.7,18750.5375,7348.40125,1.021217,0.999388,0.74865,25003.5875,120.963375,65.095388,49.893262,73.027812,70.042988,42.3262,39.37665,2.911697,1.618047,-2.780194,0.441532,86.087625,161.195375,185.722625,179.98825,204.914125,87.185288,129.061375,203.211625,197.671125,195.027125,190.155125,186.73625,219.150375,216.89175,1.778198
1818,6.28,1.4975,1.3025,55.73,0.8225,1.3375,61.2225,1.4975,1.3025,0.8225,1.3375,10.178,6.650569,0.927718,0.991813,0.964764,22977.825,22224.7375,6809.61875,546.909875,29462.7125,27915.4875,24975.8,18776.4375,7345.20875,50.648913,0.997919,0.750984,24928.8625,124.432625,65.1327,49.854775,73.072575,69.998937,42.3225,38.762937,2.887664,1.589702,-2.543988,0.453006,88.097487,160.554,182.9655,180.0435,204.845625,90.65975,130.46275,201.526125,196.542875,193.8125,189.40125,186.032875,222.410625,216.84725,1.635877
1819,6.2975,1.8325,1.465,30.055,0.6725,1.785,28.7725,1.8325,1.465,0.6725,1.785,10.29475,6.713913,0.924038,0.991068,0.965799,22935.075,20468.8875,4974.0225,443.09475,28772.0875,26837.025,25026.3875,18746.3625,7391.2675,242.25575,0.99756,0.750608,24938.225,118.85275,65.16455,49.99095,73.085225,69.896975,41.940888,31.407938,2.882805,1.35151,-1.786674,0.423808,87.934912,161.136875,184.827625,179.952125,205.027,89.7965,129.749125,203.04775,197.658,194.841375,189.971875,186.310625,250.1495,216.03525,1.816959
1820,6.2365,1.725,1.525,19.595,0.7575,1.5275,20.3325,1.725,1.525,0.7575,1.5275,10.29875,6.8699,0.924215,0.986611,0.967035,23118.9125,20979.425,5090.03875,464.27825,29374.4375,27221.4125,24984.0875,18754.925,7439.1,269.700125,0.996176,0.750054,24905.55,120.231625,65.088675,49.993412,72.9881,70.000012,42.1602,30.092875,2.884425,1.281462,-1.851374,0.348207,78.725338,159.946,185.735375,179.970875,206.47825,80.896775,126.40925,203.324375,197.958875,194.735875,190.25375,185.593875,251.540375,215.929,1.806514
1821,6.3735,5.15,2.775,97.38,2.465,6.2875,164.695,5.3075,2.855,2.6825,6.59,10.381,6.942713,0.927748,0.987891,0.967394,27606.2375,23321.925,5023.3725,271.897387,31909.275,28756.075,26889.4375,20150.3375,7429.185,278.0545,0.99742,0.749247,26824.225,127.407625,64.987562,50.309462,72.770212,69.950262,42.4113,31.019412,2.863919,1.291421,-1.729008,0.395187,79.654263,162.200375,180.906,179.93575,202.59475,80.936125,127.664375,201.3725,196.306,193.216125,189.13675,184.499875,254.097125,216.32225,1.827377
1822,6.609,15.5625,49.5525,600.3625,11.8775,15.775,7503.3975,2.9275,6.885,2.68,2.77,9.74825,6.924201,0.929738,0.987197,0.967265,29224.4125,24321.175,5154.65375,186.523412,34319.9375,30894.9125,28520.05,21376.2875,7346.38125,318.95225,0.993812,0.749166,28315.5875,130.7605,65.138513,50.420387,72.788987,69.977025,42.448062,33.18475,2.859059,1.297865,-1.902481,0.369376,80.157625,164.557875,180.71075,179.936125,202.409875,81.867837,128.22825,202.161875,197.02575,193.94075,189.5945,184.945875,254.501125,216.29475,1.836162
1823,6.499,1.5825,2.2125,54.9825,2.665,1.725,145.995,1.5825,2.2125,2.665,1.725,10.69425,6.894152,0.931898,0.986769,0.967099,30794.5,25519.5125,5255.0575,145.960537,36502.85,32832.4125,30129.925,22604.8875,7245.65625,359.98075,0.990051,0.749699,29785.0625,134.99025,65.3182,50.4396,72.892575,69.959838,42.463538,35.343987,2.854199,1.288638,-2.096265,0.318927,80.719437,166.8465,180.629125,179.943875,202.19125,82.897175,128.853375,202.76375,197.59325,194.532125,189.971375,185.367125,254.75675,216.1995,1.819859
1824,5.9475,1.49,1.705,21.4275,2.4475,1.25,40.225,1.49,1.705,2.4475,1.25,10.6835,6.684728,0.932861,0.983165,0.965622,39012.825,30154.75,5942.66625,42.1965,46876.3625,41799.5375,38106.0625,28603.2125,6666.625,600.17,0.967196,0.750322,36894.1375,148.49325,66.60165,49.728375,73.053763,70.161612,42.35875,51.091687,2.840925,1.355421,-3.141705,0.15911,88.995687,179.8935,191.71325,180.063625,204.945375,93.40025,134.0145,212.65025,205.300125,202.280875,194.99625,190.38525,244.57,215.8295,1.866629
