Date,Octanol PPM ,Hexanol PPM ,Ethanol PPM ,Dodecanol PPM ,Decanol PPM ,Butanol PPM,%nC8OH,%nC6OH,%nC12OH,%nC10OH ,%Al2O3_bM
7/25/2012 10:00,5.49,5.76,35.8,0.98,2.86,37.51,5.49,5.76,0.98,2.86,9.93
7/25/2012 16:00,5.45,5.17,27.07,1.04,2.98,16.48,5.45,5.17,1.04,2.98,10.08
7/25/2012 22:00,5.46,4.68,22.11,0.97,1.59,11.94,5.46,4.68,0.97,1.59,10.1
7/26/2012 4:00,5.07,4.11,19.82,1.1,1.66,7.34,5.07,4.11,1.1,1.66,9.9
7/26/2012 10:00,4.72,3.88,24.84,1.04,1.36,12.66,4.72,3.88,1.04,1.36,9.89
7/26/2012 16:00,4.49,3.6,42.56,2.01,1.02,12.14,4.49,3.6,2.01,1.02,10.11
7/26/2012 22:00,4.14,3.33,50.25,1.72,2.67,13.29,4.14,3.33,1.72,2.67,10.26
7/27/2012 4:00,7.17,15.72,157.6,2.04,4.28,400.86,7.17,15.72,2.04,4.28,10.8
7/27/2012 10:00,4.13,3.26,22.93,0.99,1.43,7.6,4.13,3.26,0.99,1.43,10.73
7/27/2012 16:00,4.36,3.76,20.99,1.33,2.21,10.97,4.36,3.76,1.33,2.21,10.33
7/27/2012 22:00,4.33,3.5,20.89,1.21,1.11,6.31,4.33,3.5,1.21,1.11,10.6
7/28/2012 4:00,4.45,3.7,15.2,1.16,1.88,5.05,4.45,3.7,1.16,1.88,10.79
7/28/2012 10:00,4.44,3.63,12.39,0.89,1.91,4.72,4.44,3.63,0.89,1.91,10.75
7/28/2012 16:00,4.83,3.89,12.05,1.18,2.38,5.01,4.83,3.89,1.18,2.38,10.71
7/28/2012 22:00,4.51,3.7,10.69,0.93,2.46,4.84,4.51,3.7,0.93,2.46,10.63
7/29/2012 4:00,4.16,3.19,8.69,0.84,2.3,4.04,4.16,3.19,0.84,2.3,10.61
7/29/2012 10:00,4.24,3.26,16.57,1.01,2.26,4.92,4.24,3.26,1.01,2.26,10.43
7/29/2012 16:00,6.26,4.48,30.12,1.72,2.74,7.54,6.26,4.48,1.72,2.74,10.37
7/29/2012 22:00,6.03,4.56,20.55,1.21,3.27,6.6,6.03,4.56,1.21,3.27,10.42
7/30/2012 4:00,4.93,3.64,13.2,1.26,2.87,4.91,4.93,3.64,1.26,2.87,10.34
7/30/2012 10:00,4.19,3.18,10.21,0.79,2.14,4.15,4.19,3.18,0.79,2.14,10.28
7/30/2012 16:00,3.94,3.02,8.9,0.8,1.45,3.89,3.94,3.02,0.8,1.45,10.16
7/30/2012 22:00,4.72,3.35,8.48,1.09,1.9,4.5,4.72,3.35,1.09,1.9,10.33
7/31/2012 4:00,4.93,3.45,12.32,1.06,2.73,4.9,4.93,3.45,1.06,2.73,10.35
7/31/2012 10:00,5.25,3.92,12.17,1.22,2.56,5.38,5.25,3.92,1.22,2.56,10.7
7/31/2012 16:00,3.49,2.71,4.27,0.73,1.92,3.65,3.49,2.71,0.73,1.92,10.97
7/31/2012 22:00,3.36,2.7,11.84,0.95,2.06,4.23,3.36,2.7,0.95,2.06,10.21
8/1/2012 4:00,4.49,3.2,15.85,1.47,2.25,4.86,4.49,3.2,1.47,2.25,10.36
8/1/2012 10:00,25.37,50.79,212.2,22.6,21.64,1214.96,2.03,4.06,1.81,1.73,10.54
8/1/2012 16:00,7.96,16.65,84.11,1.24,3.74,338.93,7.96,16.65,1.24,3.74,10.7
8/1/2012 22:00,7.53,8.88,65.58,4.28,9.41,130.38,7.53,8.88,4.28,9.41,10.48
8/2/2012 4:00,6.33,5.83,28.13,2.89,6.67,54.41,6.33,5.83,2.89,6.67,10.75
8/2/2012 10:00,4.32,3.68,12.3,1.23,3.16,17.17,4.32,3.68,1.23,3.16,10.5
8/2/2012 16:00,5.38,4.51,12.3,1.46,3.74,18.82,5.38,4.51,1.46,3.74,10.1
8/2/2012 22:00,7.13,6.1,12.93,1.88,4.63,11.95,7.13,6.1,1.88,4.63,10.82
8/3/2012 4:00,5,4.32,17.68,1.21,2.82,7.76,5,4.32,1.21,2.82,10.9
8/3/2012 10:00,5.31,4.67,30.11,2.64,2.8,9.53,5.31,4.67,2.64,2.8,11
8/3/2012 16:00,5.76,5.03,38.18,2.92,3.08,10.94,5.76,5.03,2.92,3.08,10.53
8/3/2012 22:00,5.3,4.35,31.86,1.97,2.36,7.03,5.3,4.35,1.97,2.36,10.71
8/4/2012 4:00,4.94,4.43,36.45,2.09,2.56,7.64,4.94,4.43,2.09,2.56,10.35
8/4/2012 10:00,4,3.08,20.76,1.28,2.21,5.17,4,3.08,1.28,2.21,10.43
8/4/2012 16:00,2.53,1.83,17.55,0.93,1.74,3.74,2.53,1.83,0.93,1.74,9.75
8/4/2012 22:00,1.37,1.18,9.55,0.33,0.81,2.26,1.37,1.18,0.33,0.81,10.02
8/5/2012 4:00,1.7,1.43,9.28,0.52,1.12,2.49,1.7,1.43,0.52,1.12,10
8/5/2012 10:00,1.95,1.71,10.56,0.57,1.29,3.1,1.95,1.71,0.57,1.29,10.09
8/5/2012 16:00,2.24,1.9,15.02,0.71,1.52,3.95,2.24,1.9,0.71,1.52,9.8
8/5/2012 22:00,1.43,1.52,20.16,0.95,0.81,12.66,1.43,1.52,0.95,0.81,9.94
8/6/2012 4:00,1.03,1.09,22.67,0.53,0.67,6.09,1.03,1.09,0.53,0.67,9.74
8/6/2012 10:00,1.56,1.39,20.52,0.61,0.94,4.88,1.56,1.39,0.61,0.94,10.2
8/6/2012 16:00,1.34,1.43,12.19,0.37,0.7,3.6,1.34,1.43,0.37,0.7,10.2
8/6/2012 22:00,1.49,1.36,14.49,0.7,0.93,4.55,1.49,1.36,0.7,0.93,10.61
8/7/2012 4:00,1.55,1.47,13.77,0.7,1.05,4.29,1.55,1.47,0.7,1.05,11
8/7/2012 10:00,1.34,1.43,9.26,0.41,0.91,3.31,1.34,1.43,0.41,0.91,10.8
8/7/2012 16:00,1.42,1.36,5.22,0.37,0.82,2.71,1.42,1.36,0.37,0.82,10.6
8/7/2012 22:00,1.71,1.47,5.59,0.39,0.95,3.09,1.71,1.47,0.39,0.95,10.3
8/8/2012 4:00,1.5,1.46,3.9,0.44,1.01,2.49,1.5,1.46,0.44,1.01,10.7
8/8/2012 10:00,1.47,1.3,3.4,0.25,0.68,2.37,1.47,1.3,0.25,0.68,10.52
8/8/2012 16:00,1.41,1.48,5.82,0.3,0.8,2.87,1.41,1.48,0.3,0.8,11.17
8/8/2012 22:00,1.59,1.56,8.77,0.38,0.98,2.89,1.59,1.56,0.38,0.98,10.5
8/9/2012 4:00,1.63,1.48,8.18,0.38,0.86,2.75,1.63,1.48,0.38,0.86,10.4
8/9/2012 10:00,2.22,1.87,8.45,0.48,1.26,4.23,2.22,1.87,0.48,1.26,10.67
8/9/2012 16:00,2.24,1.96,6.02,0.38,1.12,3.39,2.24,1.96,0.38,1.12,10.67
8/9/2012 22:00,2.42,2.06,7.13,0.65,1.47,3.91,2.42,2.06,0.65,1.47,10.9
8/10/2012 4:00,1.9,1.64,5.1,0.46,1.14,2.93,1.9,1.64,0.46,1.14,11
8/10/2012 10:00,1.5,1.23,4.04,0.28,0.74,2.36,1.5,1.23,0.28,0.74,10.69
8/10/2012 16:00,1.3,1.29,3.87,0.35,0.42,2.27,1.3,1.29,0.35,0.42,10.6
8/10/2012 16:00,1.3,1.29,3.87,0.35,0.42,2.27,1.3,1.29,0.35,0.42,10.6
8/10/2012 22:00,1.65,1.4,3.95,0.27,0.68,2.3,1.65,1.4,0.27,0.68,10.81
8/11/2012 4:00,1.48,1.46,3.59,0.28,0.79,2.29,1.48,1.46,0.28,0.79,11.18
8/11/2012 10:00,1.46,1.44,3.71,0.26,0.69,2.31,1.46,1.44,0.26,0.69,11.01
8/11/2012 16:00,1.83,1.69,2.97,0.31,0.44,2.44,1.83,1.69,0.31,0.44,11.08
8/11/2012 22:00,2.07,1.98,2.3,0.3,0.91,2.51,2.07,1.98,0.3,0.91,10.93
8/12/2012 4:00,2.96,2.68,3.91,0.73,1.65,3.82,2.96,2.68,0.73,1.65,10.93
8/12/2012 10:00,2.66,2.35,2.09,0.38,1.12,2.69,2.66,2.35,0.38,1.12,11.4
8/12/2012 16:00,2.43,2.24,2.19,0.34,0.77,2.73,2.43,2.24,0.34,0.77,11.3
8/12/2012 22:00,2.45,2.22,3.46,0.53,1.24,3.13,2.45,2.22,0.53,1.24,11.28
8/13/2012 4:00,2.99,2.48,2.71,0.37,1.22,2.92,2.99,2.48,0.37,1.22,11.42
8/13/2012 10:00,3.55,3.41,4.27,0.73,2.02,4.21,3.55,3.41,0.73,2.02,11.3
8/13/2012 22:00,4.97,4.1,4.7,1.02,2.67,4.9,4.97,4.1,1.02,2.67,10.93
8/13/2012 22:00,4.97,4.1,4.7,1.02,2.67,4.9,4.97,4.1,1.02,2.67,10.93
8/14/2012 4:00,4.65,3.72,4.04,0.76,1.64,4.15,4.65,3.72,0.76,1.64,11.02
8/14/2012 4:00,4.65,3.72,4.04,0.76,1.64,4.15,5.9,5.14,0.92,3.07,11.02
8/14/2012 4:00,4.65,3.72,4.04,0.76,1.64,4.15,4.65,3.72,0.76,1.64,11.02
8/14/2012 4:00,4.65,3.72,4.04,0.76,1.64,4.15,4.65,3.72,0.76,1.64,11.02
8/14/2012 10:00,5.26,4.79,5.21,1.07,2.74,5.42,5.26,4.79,1.07,2.74,11.1
8/14/2012 16:00,5.15,4.77,5.16,0.9,2.46,5.45,5.15,4.77,0.9,2.46,11.2
8/14/2012 22:00,4.87,4.39,4.88,0.61,1.46,4.83,4.87,4.39,0.61,1.46,11.2
8/14/2012 22:00,4.87,4.39,4.88,0.61,1.46,4.83,4.87,4.39,0.61,1.46,11.3
8/15/2012 4:00,5.58,4.86,5.94,1.51,2.05,5.31,5.58,4.86,1.51,2.05,11.44
8/15/2012 10:00,5.73,5.51,8.09,1.15,2.76,6.6,5.73,5.51,1.15,2.76,11.6
8/15/2012 16:00,7.45,6.78,8.15,1.3,3.93,7.2,7.45,6.78,1.3,3.93,11.6
8/15/2012 22:00,6.3,5.74,6.37,1.05,2.8,5.7,6.3,5.74,1.05,2.8,11.52
8/16/2012 4:00,5.86,5.58,7.76,1.01,1.85,5.51,5.86,5.58,1.01,1.85,11.45
8/16/2012 10:00,7.27,6.28,13.25,1.38,3.92,6.75,7.27,6.28,1.38,3.92,11.3
8/16/2012 16:00,6.41,5.88,15.9,1.12,3.22,6.91,6.41,5.88,1.12,3.22,11.3
8/16/2012 22:00,4.77,4.69,10.38,0.78,1.61,5.06,4.77,4.69,0.78,1.61,11.13
8/17/2012 4:00,5.29,4.82,16.8,1.23,1.29,10,5.29,4.82,1.23,1.29,11.2
8/17/2012 10:00,4.19,4.24,18.59,1.03,2.08,6.86,4.19,4.24,1.03,2.08,11.05
8/17/2012 16:00,5.24,4.85,13.65,0.98,2.44,5.89,5.24,4.85,0.98,2.44,11.06
8/17/2012 22:00,4.8,4.67,15.09,0.89,2.41,5.91,4.8,4.67,0.89,2.41,10.9
8/18/2012 4:00,5.65,4.56,10.25,1,3.17,4.71,5.65,4.56,1,3.17,11.11
8/18/2012 10:00,3.57,3.2,8.08,0.63,1.51,3.59,3.57,3.2,0.63,1.51,11.29
8/18/2012 16:00,3.2,2.71,6.82,0.53,0.62,3.45,3.2,2.71,0.53,0.62,11.31
8/18/2012 22:00,3.77,3.12,8.77,0.65,1.78,3.85,3.77,3.12,0.65,1.78,11.3
8/19/2012 4:00,4.09,3.42,7.61,0.67,1.99,3.87,4.09,3.42,0.67,1.99,11.1
8/19/2012 10:00,1.45,1.9,5.46,0.29,0.66,2.93,1.45,1.9,0.29,0.66,11.8
8/19/2012 16:00,3.74,3.15,5.69,0.46,1.52,5.76,3.74,3.15,0.46,1.52,11.23
8/19/2012 22:00,3.96,3.14,4.69,0.68,1.72,4.61,3.96,3.14,0.68,1.72,11.16
8/20/2012 4:00,3.92,3.19,3.79,0.67,1.87,3.82,3.92,3.19,0.67,1.87,11.23
8/20/2012 10:00,3.27,2.88,4.32,0.63,1.71,8.69,3.27,2.88,0.63,1.71,11.29
8/20/2012 16:00,3.52,3.08,3.79,0.58,1.56,7.61,3.52,3.08,0.58,1.56,11.42
8/20/2012 22:00,3.46,2.89,2.88,0.81,1.72,4.16,3.46,2.89,0.81,1.72,11.23
8/21/2012 4:00,3.45,2.87,2.94,0.65,1.79,3.63,3.45,2.87,0.65,1.79,11.56
8/21/2012 4:00,3.45,2.87,2.94,0.65,1.79,3.63,1.31,1.39,0.63,0.95,11.56
8/21/2012 4:00,3.45,2.87,2.94,0.65,1.79,3.63,3.45,2.87,0.65,1.79,11.56
8/21/2012 10:00,4.42,3.41,3.2,0.92,2.48,3.6,4.42,3.41,0.92,2.48,11.43
8/21/2012 16:00,4.67,3.98,3.91,0.69,2.02,4.31,4.67,3.98,0.69,2.02,11.54
8/21/2012 22:00,4.87,4.25,3.89,0.72,2.21,4.63,4.87,4.25,0.72,2.21,11.62
8/22/2012 4:00,4.78,4.4,3.85,0.82,2.11,4.91,4.78,4.4,0.82,2.11,11.52
8/22/2012 10:00,4.4,4.68,8.9,1.26,1.94,6.34,4.4,4.68,1.26,1.94,11.42
8/22/2012 16:00,4.27,3.87,6.69,0.83,0.96,5.02,4.27,3.87,0.83,0.96,11.71
8/22/2012 22:00,3.4,2.9,6.28,0.63,1.44,3.5,3.4,2.9,0.63,1.44,11.29
8/23/2012 4:00,3.75,2.96,3.84,0.78,1.97,3.31,3.75,2.96,0.78,1.97,11.04
8/23/2012 10:00,2.9,2.74,2.33,0.35,0.55,2.97,2.9,2.74,0.35,0.55,10.85
8/23/2012 16:00,3.3,2.94,2.3,0.46,1,3.18,3.3,2.94,0.46,1,11.36
8/23/2012 22:00,5.15,4.68,6.04,1.14,2.7,5.81,5.15,4.68,1.14,2.7,12.1
8/24/2012 4:00,4.02,3.66,2.97,0.49,0.8,4.26,4.02,3.66,0.49,0.8,11.8
8/24/2012 10:00,3.32,3.62,2.87,0.46,0.71,4.18,3.32,3.62,0.46,0.71,11.52
8/24/2012 16:00,4.09,4.08,2.85,0.55,0.82,4.55,4.09,4.08,0.55,0.82,11.53
8/24/2012 22:00,2.99,3.48,2.52,0.34,0.49,4.01,2.99,3.48,0.34,0.49,11.65
8/25/2012 4:00,2.9,3.39,2.76,0.43,0.58,4.23,2.9,3.39,0.43,0.58,11.47
8/25/2012 10:00,3.22,3.55,2.83,0.37,0.69,3.89,3.22,3.55,0.37,0.69,11.39
8/25/2012 16:00,4.65,4.04,3.86,0.86,2.14,4.59,4.65,4.04,0.86,2.14,11.55
8/25/2012 22:00,4.32,3.61,3.57,0.99,2.26,3.94,4.32,3.61,0.99,2.26,11.71
8/26/2012 4:00,4.62,3.62,3.47,0.93,2.79,3.9,4.62,3.62,0.93,2.79,11.52
8/26/2012 10:00,3.21,3.21,2.53,0.4,0.79,3.31,3.21,3.21,0.4,0.79,11.4
8/26/2012 16:00,3.71,3.4,3.33,0.6,1.62,3.84,3.71,3.4,0.6,1.62,11.33
8/26/2012 16:00,3.71,3.4,3.33,0.6,1.62,3.84,4.67,3.92,0.7,2.25,11.33
8/26/2012 16:00,3.71,3.4,3.33,0.6,1.62,3.84,3.71,3.4,0.6,1.62,11.33
8/26/2012 22:00,5.23,4.22,3.59,0.75,2.55,4.57,5.23,4.22,0.75,2.55,11.35
8/27/2012 4:00,6.02,4.62,4.03,1.1,3.44,6.94,6.02,4.62,1.1,3.44,11.37
8/27/2012 10:00,4.11,3.74,2.56,0.35,0.99,4.91,4.11,3.74,0.35,0.99,11.13
8/27/2012 16:00,4.34,3.57,2.25,0.69,1.31,4.31,4.34,3.57,0.69,1.31,10.79
8/27/2012 22:00,4.88,3.8,2.88,0.74,2.61,4.65,4.88,3.8,0.74,2.61,10.83
8/28/2012 4:00,4.63,3.68,3.01,0.92,2.64,4.49,4.63,3.68,0.92,2.64,10.98
8/28/2012 10:00,4.26,3.89,2.6,0.55,1.24,4.14,4.26,3.89,0.55,1.24,10.8
8/28/2012 16:00,3.89,3.67,2.67,0.41,1.12,3.93,3.89,3.67,0.41,1.12,10.909
8/28/2012 22:00,3.62,3.17,2.58,0.37,1.37,3.28,3.62,3.17,0.37,1.37,11.2
8/30/2012 16:00,6.75,14.96,303.9,1.34,1.88,1795.28,6.75,14.96,1.34,1.88,8.16
8/30/2012 22:00,1.45,2.86,84.75,0.29,0.73,400.65,1.45,2.86,0.29,0.73,9.6
8/31/2012 4:00,1.41,2.01,38.55,0.34,0.78,216.07,1.41,2.01,0.34,0.78,9.66
8/31/2012 10:00,1.38,1.78,30.18,0.36,0.75,153.75,1.38,1.78,0.36,0.75,9.8
9/2/2012 4:00,1.55,5.57,24.44,0.8,1.16,274.57,1.55,5.57,0.8,1.16,10.65
9/2/2012 10:00,1.01,3.59,16.02,0.33,0.72,167.36,1.01,3.59,0.33,0.72,11.02
9/2/2012 16:00,4.17,17.27,67.45,1.34,2.7,826.04,4.17,17.27,1.34,2.7,9.81
9/2/2012 22:00,1.82,6.21,24.46,0.37,0.85,296.27,1.82,6.21,0.37,0.85,9.63
9/3/2012 4:00,1.41,3.82,13.45,0.38,0.75,159.07,1.41,3.82,0.38,0.75,9.87
9/3/2012 10:00,1.17,2.88,10.88,0.41,0.85,106.3,1.17,2.88,0.41,0.85,9.8
9/3/2012 16:00,1.76,3.08,9.9,0.67,1.2,98.81,1.76,3.08,0.67,1.2,9.68
9/3/2012 22:00,1.33,1.77,4.95,0.33,0.78,38.33,1.33,1.77,0.33,0.78,9.96
9/4/2012 4:00,1.03,1.26,2.52,0.4,0.81,15.02,1.03,1.26,0.4,0.81,9.98
9/4/2012 10:00,0.57,0.66,5.13,0.16,0.34,4.72,0.57,0.66,0.16,0.34,10.07
9/4/2012 16:00,0.6,0.58,11.37,0.12,0.36,3.34,0.6,0.58,0.12,0.36,10
9/4/2012 22:00,1.88,1.51,6.8,0.34,0.99,3.11,1.88,1.51,0.34,0.99,10.22
9/5/2012 4:00,1.91,1.66,5.42,0.54,1.17,3.31,1.91,1.66,0.54,1.17,10.13
9/5/2012 10:00,2.85,2.32,3.46,0.52,1.5,3.15,2.85,2.32,0.52,1.5,10.29
9/5/2012 15:27,2.27,2.17,2.54,0.33,0.32,3.02,2.27,2.17,0.33,0.32,10.11
9/5/2012 16:00,2.27,2.17,2.54,0.33,0.32,3.02,2.27,2.17,0.33,0.32,10.11
9/5/2012 22:00,3.97,3.33,3.04,0.59,1.97,3.8,3.97,3.33,0.59,1.97,10.82
9/6/2012 4:00,5.18,4.02,2.68,0.95,2.73,3.97,5.18,4.02,0.95,2.73,11.02
9/6/2012 10:00,4.77,3.8,2.63,0.73,2.51,3.72,4.77,3.8,0.73,2.51,10.82
9/6/2012 16:00,3.19,3.2,2.18,0.55,0.36,4.55,3.19,3.2,0.55,0.36,11.06
9/6/2012 22:00,4.99,3.97,2.25,0.74,1.35,3.61,4.99,3.97,0.74,1.35,11.34
9/7/2012 4:00,4.05,3.82,2.34,0.76,1.76,3.58,4.05,3.82,0.76,1.76,11.48
9/7/2012 10:00,3.68,3.61,2.03,0.46,0.39,3.13,3.68,3.61,0.46,0.39,10.97
9/7/2012 16:00,2.87,3.53,1.95,0.68,0.36,3.08,2.87,3.53,0.68,0.36,11.19
9/7/2012 22:00,4.03,3.65,2.61,0.61,0.77,3.3,4.03,3.65,0.61,0.77,11.29
9/8/2012 4:00,4.23,4.1,2.68,0.49,0.47,3.47,4.23,4.1,0.49,0.47,11.6
9/8/2012 10:00,1.3,2.4,3.63,0.3,0.2,3.44,1.3,2.4,0.3,0.2,11.22
9/8/2012 16:00,4.03,3.49,3.05,0.89,0.93,3.27,4.03,3.49,0.89,0.93,11.56
9/8/2012 22:00,3.63,3.16,3.14,0.49,1.32,3.13,3.63,3.16,0.49,1.32,11.3
9/9/2012 4:00,3.51,3.27,2.76,0.49,0.45,3.15,3.51,3.27,0.49,0.45,11.48
9/9/2012 10:00,3.63,3.44,4.1,0.61,1.4,3.7,3.63,3.44,0.61,1.4,10.43
9/9/2012 16:00,2.85,2.74,2.67,0.62,0.57,2.64,2.85,2.74,0.62,0.57,11.34
9/9/2012 22:00,3,2.6,2.47,0.47,1.06,2.52,3,2.6,0.47,1.06,11
9/10/2012 4:00,3.97,3.24,3.01,0.75,1.74,3.16,3.97,3.24,0.75,1.74,11.2
9/10/2012 10:00,3.67,3.01,2.83,0.66,1.5,2.89,3.67,3.01,0.66,1.5,11.35
9/10/2012 16:00,3.47,2.82,3.35,0.73,1.59,3.01,3.47,2.82,0.73,1.59,11.25
9/10/2012 22:00,3.06,2.55,2.81,0.56,1.33,2.72,3.06,2.55,0.56,1.33,11.11
9/11/2012 4:00,3.63,3.01,3.28,0.71,1.75,3.3,3.63,3.01,0.71,1.75,11
9/11/2012 10:00,3.62,2.84,2.92,0.5,1.1,3.09,3.62,2.84,0.5,1.1,11.01
9/11/2012 16:00,3.93,3.34,3.76,0.67,1.58,3.78,3.93,3.34,0.67,1.58,10.93
9/11/2012 22:00,3.49,2.95,3.77,0.51,1.46,3.54,3.49,2.95,0.51,1.46,10.96
9/12/2012 4:00,3.06,2.5,3.53,0.56,1.29,2.96,3.06,2.5,0.56,1.29,10.91
9/12/2012 10:00,2.5,2.43,4.73,0.36,0.35,2.9,2.5,2.43,0.36,0.35,10.84
9/12/2012 16:00,2.58,3.2,8.64,1.35,0.67,3.32,2.58,3.2,1.35,0.67,10.75
9/12/2012 22:00,2.11,2.06,17.8,3.94,0.64,4.13,2.11,2.06,3.94,0.64,10.47
9/13/2012 4:00,2.08,2.17,20.85,5.19,0.82,4.37,2.08,2.17,5.19,0.82,10.6
9/13/2012 10:00,8.78,12.09,95.14,8.53,15.39,155.72,8.78,12.09,8.53,15.39,10.68
9/13/2012 16:00,8.04,10.13,60.53,2.3,3.45,139.13,8.04,10.13,2.3,3.45,10.51
9/13/2012 22:00,5.09,5.79,37.47,1.41,2.85,79.46,5.09,5.79,1.41,2.85,10.5
9/14/2012 4:00,4.31,4.72,28.16,1.7,2.63,53.23,4.31,4.72,1.7,2.63,10.63
9/14/2012 10:00,2.36,2.32,12.36,0.72,1.45,17.7,2.36,2.32,0.72,1.45,10.5
9/14/2012 16:00,2.45,2.08,8.21,0.57,0.53,12.34,2.45,2.08,0.57,0.53,10.68
9/14/2012 22:00,2.84,2.48,7.76,0.65,1.28,9.32,2.84,2.48,0.65,1.28,10.61
9/15/2012 4:00,3.45,2.67,6.88,1.02,1.93,5.53,3.45,2.67,1.02,1.93,10.73
9/15/2012 10:00,2.88,2.35,5.63,0.61,1.39,3.75,2.88,2.35,0.61,1.39,10.79
9/15/2012 16:00,2.37,1.97,9.28,0.96,1.1,3.9,2.37,1.97,0.96,1.1,11.16
9/15/2012 22:00,2.73,2.24,8.54,0.84,0.98,3.6,2.73,2.24,0.84,0.98,10.99
9/16/2012 4:00,2.26,2.08,7.86,1.01,1.05,3.5,2.26,2.08,1.01,1.05,11.15
9/16/2012 10:00,1.81,1.54,9.12,0.76,0.74,3.89,1.81,1.54,0.76,0.74,11.35
9/16/2012 16:00,1.53,1.42,13.2,1.32,0.81,4.57,1.53,1.42,1.32,0.81,11.06
9/16/2012 22:00,0.35,0.6,17.51,0.93,0.17,3.9,0.35,0.6,0.93,0.17,11.04
9/17/2012 4:00,67.72,34.76,98.9,28.5,23.68,302.6,8.62,4.42,3.63,3.01,10.83
9/17/2012 4:00,67.72,34.76,98.9,28.5,23.68,302.6,8.62,4.42,3.63,3.01,10.83
9/17/2012 10:00,41.64,152.3,247.9,30.43,13.43,2172.46,2.49,9.09,1.82,0.8,10.99
9/17/2012 16:00,8.05,36.5,121.7,15.5,4.78,785.7,1.05,4.74,2.01,0.62,10.33
9/17/2012 16:00,8.05,36.5,121.7,15.5,4.78,785.7,1.41,1.48,0.93,1.04,10.33
9/17/2012 16:00,8.05,36.5,121.7,15.5,4.78,785.7,1.05,4.74,2.01,0.62,10.33
9/17/2012 22:00,4.65,15.17,141.3,2.31,2.74,820.62,4.65,15.17,2.31,2.74,9.88
9/18/2012 4:00,17.97,41.44,292.6,16.32,9.52,1457.72,2.22,5.13,2.02,1.18,9.72
9/18/2012 10:00,7.94,27.1,287.4,4.28,3.69,1196.41,7.94,27.1,4.28,3.69,10.02
9/18/2012 16:00,14.01,20.41,289.8,5.8,11.7,987.2,14.01,20.41,5.8,11.7,8.39
9/18/2012 22:00,11.58,12.6,136.4,3.75,7.38,480.8,11.58,12.6,3.75,7.38,9.89
9/19/2012 4:00,17.13,10.08,136.5,5.73,12.38,346.68,17.13,10.08,5.73,12.38,9.89
9/19/2012 10:00,55.11,73.22,320.2,32.8,22.38,2248.93,5.3,7.05,3.16,2.15,10.65
9/19/2012 16:00,32.47,93.8,285.3,28.54,22.94,2369.68,4.21,12.17,3.7,2.98,11.11
9/19/2012 22:00,5.84,17.48,70.09,2.27,1.41,447.56,5.84,17.48,2.27,1.41,11.22
9/20/2012 4:00,5.74,13.31,42.15,2.2,0.72,284.58,5.74,13.31,2.2,0.72,10.9
9/20/2012 10:00,31.29,72.2,132.4,29.54,21.19,869.28,4.29,9.9,4.05,2.91,11.17
9/20/2012 16:00,54.39,178.1,270.5,35.08,33.95,1599.63,5.63,18.42,3.63,3.51,11.24
9/20/2012 22:00,18.08,82.78,178,19.55,14.16,878.45,1.34,6.16,1.45,1.05,11.24
9/21/2012 4:00,12.35,41.34,87.02,4.64,6.88,392.68,12.35,41.34,4.64,6.88,11.21
9/21/2012 10:00,52.32,163.5,346.2,31.03,36.93,1722.83,5.63,17.57,3.34,3.97,11.52
9/21/2012 16:00,65.82,253.9,907.6,32.29,48.72,3912.07,4.69,18.09,2.3,3.47,11.2
9/21/2012 22:00,69.39,250,2719,61.94,70.73,12075.9,4.38,15.76,3.91,4.46,10.3
9/22/2012 4:00,51.34,142.9,1423,57.68,54.31,5406.18,2.76,7.68,3.1,2.92,10.2
9/22/2012 10:00,17.37,35.89,387.6,16.6,18.07,1373.42,1.41,2.91,1.34,1.46,11.06
9/22/2012 16:00,11.76,19.73,145.3,2.78,4.54,515.73,11.76,19.73,2.78,4.54,10.99
9/22/2012 22:00,4.78,7.18,42.56,2.76,3.51,114.15,4.78,7.18,2.76,3.51,11.1
9/23/2012 4:00,9.73,8.18,16.08,3.68,6.71,42.89,9.73,8.18,3.68,6.71,11.1
9/23/2012 10:00,2.75,3.63,7.44,0.87,1.52,11.5,2.75,3.63,0.87,1.52,11.07
9/23/2012 16:00,7.15,5.83,15.8,1.8,3.91,11.79,7.15,5.83,1.8,3.91,10.966
9/23/2012 22:00,11.44,8.69,14.52,3.79,6.16,19.9,11.44,8.69,3.79,6.16,10.9
9/24/2012 4:00,8.16,5.81,9.57,2.62,4.85,7.91,8.16,5.81,2.62,4.85,10.8
9/24/2012 10:00,6.13,4.76,5.52,1.32,3.26,5.96,6.13,4.76,1.32,3.26,10.88
9/24/2012 16:00,6.51,5.17,13.99,3.76,4.47,18.89,6.51,5.17,3.76,4.47,11.29
9/24/2012 22:00,12.93,25.69,148.6,6.59,13.26,309.08,12.93,25.69,6.59,13.26,10.7
9/25/2012 4:00,9.51,8.82,6.16,3.98,8.69,105.23,9.51,8.82,3.98,8.69,10.6
9/25/2012 10:00,9.39,9.75,1.33,2.58,8.97,160.13,9.39,9.75,2.58,8.97,10.9
9/25/2012 16:00,9.3,17.24,74.18,3.79,6.76,310.01,9.3,17.24,3.79,6.76,10.7
9/25/2012 22:00,5.91,10.3,41.39,2.33,3.69,159.71,5.91,10.3,2.33,3.69,10.7
9/26/2012 4:00,4.92,6.73,24.65,1.96,3.68,86.86,4.92,6.73,1.96,3.68,10.1
