Date,425 SAO Al
2022-02-13 05:00:00,5.832
2022-02-14 05:00:00,5.906
2022-02-15 05:00:00,5.224
2022-02-16 05:00:00,4.755
2022-02-17 05:00:00,5.261
2022-02-18 05:00:00,6.016
2022-02-19 05:00:00,5.954
2022-02-20 05:00:00,6.018
2022-04-12 05:00:00,4.684
2022-04-14 05:00:00,5.624
2022-04-18 05:00:00,6.097
2022-04-19 05:00:00,6.259
2022-04-20 05:00:00,6.182
2022-04-21 05:00:00,6.18
2022-04-22 05:00:00,6.041
2022-04-24 05:00:00,5.386
2022-04-25 05:00:00,5.98
2022-04-26 05:00:00,4.989
2022-04-27 05:00:00,5.952
2022-04-28 05:00:00,5.459
2022-04-29 05:00:00,6.02
2022-04-30 05:00:00,5.721
2022-05-01 05:00:00,5.818
2022-05-02 05:00:00,5.882
2022-05-03 05:00:00,5.885
2022-05-04 05:00:00,5.413
2022-05-05 05:00:00,5.592
2022-05-06 05:00:00,5.73
2022-05-08 05:00:00,5.844
2022-05-09 05:00:00,4.897
2022-05-10 05:00:00,5.646
2022-05-11 05:00:00,4.792
2022-05-12 05:00:00,5.879
2022-05-13 05:00:00,5.829
2022-05-14 05:00:00,5.783
2022-05-15 05:00:00,5.599
2022-05-16 05:00:00,5.799
2022-05-17 05:00:00,5.717
2022-05-18 05:00:00,5.764
2022-05-19 05:00:00,5.655
2022-05-20 05:00:00,5.642
2022-05-21 05:00:00,5.935
2022-05-22 05:00:00,6.02
2022-05-23 05:00:00,5.831
2022-05-24 05:00:00,5.459
2022-05-25 05:00:00,5.902
2022-05-26 05:00:00,5.678
2022-05-27 05:00:00,5.88
2022-05-28 05:00:00,5.829
2022-05-29 05:00:00,5.859
2022-05-30 05:00:00,5.448
2022-05-31 05:00:00,6.011
2022-06-01 05:00:00,6.062
2022-06-02 05:00:00,6.072
2022-06-03 05:00:00,6.059
2022-06-04 05:00:00,5.719
2022-06-05 05:00:00,6.139
2022-06-06 05:00:00,6.443
2022-06-07 05:00:00,6.058
2022-06-08 05:00:00,4.285
2022-06-09 05:00:00,6.146
2022-06-10 05:00:00,6.127
2022-06-11 05:00:00,5.956
2022-06-12 05:00:00,6.053
2022-06-13 05:00:00,5.636
2022-06-14 05:00:00,5.864
2022-06-15 05:00:00,5.687
2022-06-16 05:00:00,5.344
2022-06-17 05:00:00,5.492
2022-06-18 05:00:00,3.849
2022-06-19 05:00:00,5.564
2022-06-20 05:00:00,5.903
2022-06-21 05:00:00,5.037
2022-06-22 05:00:00,6.128
2022-06-23 05:00:00,6.1
2022-06-24 05:00:00,6.027
2022-06-25 05:00:00,6.051
2022-06-26 05:00:00,5.934
2022-06-27 05:00:00,5.885
2022-06-28 05:00:00,5.883
2022-06-29 05:00:00,6.061
2022-06-30 05:00:00,6.158
2022-07-01 05:00:00,5.983
2022-07-02 05:00:00,5.946
2022-07-03 05:00:00,5.825
2022-07-04 05:00:00,6.0
2022-07-05 05:00:00,5.965
2022-07-06 05:00:00,5.961
2022-07-07 05:00:00,5.855
2022-07-08 05:00:00,5.762
2022-07-09 05:00:00,5.652
2022-07-29 05:00:00,5.921
2022-07-30 05:00:00,6.023
2022-07-31 05:00:00,5.983
2022-08-01 05:00:00,6.267
2022-08-02 05:00:00,6.276
2022-08-03 05:00:00,5.97
2022-08-04 05:00:00,5.617
2022-08-05 05:00:00,5.971
2022-08-06 05:00:00,4.431
2022-08-07 05:00:00,6.176
2022-08-08 05:00:00,5.815
2022-08-09 05:00:00,5.942
2022-08-10 05:00:00,5.951
2022-08-11 05:00:00,6.038
2022-08-12 05:00:00,5.993
2022-08-13 05:00:00,6.146
2022-08-14 05:00:00,6.136
2022-08-15 05:00:00,5.808
2022-08-16 05:00:00,6.096
2022-08-17 05:00:00,6.178
2022-08-18 05:00:00,5.611
2022-08-19 05:00:00,5.984
2022-08-20 05:00:00,6.015
2022-08-21 05:00:00,6.006
2022-08-22 05:00:00,6.003
2022-08-23 05:00:00,6.099
2022-08-24 05:00:00,6.062
2022-08-25 05:00:00,5.957
2022-08-26 05:00:00,5.993
2022-08-27 05:00:00,6.017
2022-08-28 05:00:00,5.932
2022-08-29 05:00:00,5.932
2022-08-30 05:00:00,6.001
2022-10-21 05:00:00,6.044
2023-01-08 05:00:00,6.171
2023-01-09 08:00:00,5.564
2023-01-10 05:00:00,3.978
2023-01-11 05:00:00,4.658
2023-01-12 04:00:00,3.971
2023-01-13 05:00:00,5.934
2023-01-14 05:00:00,6.132
2023-01-15 05:00:00,6.104
2023-01-16 05:00:00,5.938
2023-01-17 05:00:00,5.967
2023-01-18 05:00:00,6.181
2023-01-19 05:00:00,6.096
2023-01-20 05:00:00,6.469
2023-01-21 05:00:00,6.315
2023-01-22 05:00:00,6.326
2023-01-23 05:00:00,6.268
2023-01-24 05:00:00,6.246
2023-01-25 05:00:00,6.096
2023-01-26 05:00:00,5.971
2023-01-27 05:00:00,5.955
2023-01-28 05:00:00,6.304
2023-01-30 05:00:00,6.286
2023-01-31 05:00:00,6.022
2023-02-02 05:00:00,6.154
2023-02-03 05:00:00,6.432
2023-02-04 05:00:00,5.67
2023-02-05 05:00:00,6.056
2023-02-06 05:00:00,6.166
2023-02-07 05:00:00,6.093
2023-02-08 05:00:00,6.016
2023-02-09 05:00:00,6.079
2023-02-10 05:00:00,6.104
2023-02-11 05:00:00,6.321
2023-02-12 05:00:00,6.153
2023-02-13 05:00:00,6.295
2023-02-14 05:00:00,6.276
2023-02-15 05:00:00,6.292
2023-02-16 05:00:00,6.263
2023-02-17 05:00:00,6.33
2023-02-18 05:00:00,6.264
2023-02-19 05:00:00,6.292
2023-02-20 05:00:00,5.95
2023-02-21 05:00:00,6.171
2023-02-22 05:00:00,6.081
2023-02-23 05:00:00,6.106
2023-02-24 05:00:00,6.279
2023-02-25 05:00:00,6.193
2023-02-26 05:00:00,6.19
2023-02-27 05:00:00,6.464
2023-02-28 05:00:00,6.503
2023-03-01 05:00:00,6.458
2023-03-03 00:00:00,6.488
2023-03-03 05:00:00,6.416
2023-03-04 05:00:00,6.187
2023-03-05 05:00:00,6.14
2023-03-07 05:00:00,4.79
2023-03-08 05:00:00,4.487
2023-03-09 05:00:00,4.959
2023-03-10 05:00:00,6.171
2023-03-11 05:00:00,6.187
2023-03-12 05:00:00,6.174
2023-03-13 05:00:00,5.878
2023-03-14 05:00:00,6.182
2023-03-15 05:00:00,6.21
2023-03-16 05:00:00,5.481
2023-03-17 05:00:00,5.152
2023-03-18 05:00:00,4.841
2023-03-19 05:00:00,5.315
2023-03-20 05:00:00,6.042
2023-03-21 05:00:00,5.971
2023-03-22 05:00:00,5.935
2023-03-23 05:00:00,5.927
2023-04-11 05:00:00,6.077
2023-04-12 05:00:00,6.216
2023-04-13 05:00:00,6.227
2023-04-14 05:00:00,6.073
2023-04-15 05:00:00,6.201
2023-04-16 05:00:00,5.899
2023-04-19 05:00:00,6.294
2023-04-20 05:00:00,5.828
2023-04-22 05:00:00,5.966
2023-04-23 05:00:00,6.349
2023-04-24 05:00:00,6.294
2023-04-25 05:00:00,6.323
2023-04-26 05:00:00,6.201
2023-04-27 05:00:00,6.338
2023-04-28 05:00:00,6.249
2023-04-29 05:00:00,5.78
2023-04-30 05:00:00,5.335
2023-05-01 05:00:00,5.495
2023-05-02 05:00:00,5.677
2023-05-03 05:00:00,5.756
2023-05-04 05:00:00,4.802
2023-05-06 05:00:00,6.354
2023-05-07 05:00:00,6.357
2023-05-08 05:00:00,4.73
2023-05-09 05:00:00,6.24
2023-05-11 05:00:00,6.253
2023-05-12 05:00:00,6.356
2023-05-13 05:00:00,6.136
2023-05-14 05:00:00,5.433
2023-05-15 05:00:00,6.233
2023-05-16 05:00:00,6.297
2023-05-18 00:00:00,6.087
2023-05-19 00:00:00,3.823
2023-05-20 00:00:00,6.099
2023-05-21 00:00:00,6.032
2023-05-22 00:00:00,6.084
2023-05-23 00:00:00,6.146
2023-05-24 00:00:00,6.274
2023-05-25 00:00:00,6.377
2023-05-26 00:00:00,6.31
2023-05-27 00:00:00,6.244
2023-05-28 00:00:00,6.214
2023-05-29 00:00:00,6.18
2023-05-30 00:00:00,6.126
2023-05-31 00:00:00,6.147
2023-06-01 00:00:00,6.246
2023-06-03 00:00:00,6.447
2023-06-04 00:00:00,6.304
2023-06-05 00:00:00,6.222
2023-06-06 00:00:00,6.02
2023-06-07 00:00:00,5.872
2023-06-08 00:00:00,5.867
2023-06-09 00:00:00,5.884
2023-06-10 00:00:00,5.915
2023-06-12 00:00:00,5.84
2023-06-13 00:00:00,5.907
2023-06-14 00:00:00,5.613
2023-06-15 00:00:00,5.895
2023-06-16 00:00:00,6.043
2023-06-17 00:00:00,6.03
2023-06-18 00:00:00,6.03
2023-06-19 00:00:00,6.158
2023-06-20 00:00:00,6.192
2023-06-21 00:00:00,6.124
2023-06-22 00:00:00,6.125
2023-06-23 00:00:00,6.202
2023-06-24 00:00:00,6.233
2023-06-25 00:00:00,6.362
2023-06-26 00:00:00,6.36
2023-06-27 00:00:00,6.459
2023-06-28 00:00:00,6.257
2023-06-29 00:00:00,6.13
2023-06-30 00:00:00,6.201
2023-07-01 00:00:00,6.108
2023-07-02 00:00:00,6.866
2023-07-03 00:00:00,6.126
2023-07-04 00:00:00,6.003
2023-07-05 00:00:00,6.105
2023-07-06 00:00:00,6.153
2023-07-07 00:00:00,6.184
2023-07-29 00:00:00,6.303
2023-07-30 00:00:00,6.458
2023-07-31 00:00:00,6.421
2023-08-06 00:00:00,6.262
2023-08-07 00:00:00,6.244
2023-08-08 00:00:00,6.123
2023-08-09 00:00:00,6.166
2023-08-10 00:00:00,6.136
2023-08-11 00:00:00,6.121
2023-08-12 00:00:00,6.177
2023-08-13 00:00:00,6.196
2023-08-14 00:00:00,6.252
2023-08-15 00:00:00,6.309
2023-08-16 00:00:00,6.437
2023-08-17 00:00:00,6.316
2023-08-18 00:00:00,6.317
2023-08-19 00:00:00,6.463
2023-08-20 00:00:00,7.354
2023-08-21 00:00:00,6.43
2023-08-22 00:00:00,6.435
2023-08-23 00:00:00,6.854
2023-08-24 00:00:00,6.334
2023-08-25 00:00:00,6.43
2023-08-26 00:00:00,6.425
2023-08-27 00:00:00,6.285
2023-08-28 00:00:00,6.351
2023-08-29 00:00:00,6.462
2023-08-30 00:00:00,6.437
2023-08-31 00:00:00,6.419
